,name,geom,key,value
64,Secretaria Acadêmica,"POLYGON ((-49.3584297 -25.4464078, -49.3584231 -25.4466067, -49.3584214 -25.4466697, -49.3583622 -25.4466684, -49.35828 -25.4466666, -49.3582813 -25.4466177, -49.3582884 -25.446404, -49.3584297 -25.4464078))",office,yes
65,Setor de Cadastro Unimed,"POLYGON ((-49.2776153 -25.4281064, -49.2775662 -25.4282145, -49.2773762 -25.4281442, -49.2774252 -25.428036, -49.2776153 -25.4281064))",office,yes
66,,"POLYGON ((-49.2795744 -25.4285313, -49.2794964 -25.4285016, -49.2796155 -25.4282193, -49.2796959 -25.428248, -49.2795744 -25.4285313))",office,yes
67,,"POLYGON ((-49.2796155 -25.4282193, -49.2795073 -25.4281825, -49.2793852 -25.4284604, -49.2794964 -25.4285016, -49.2796155 -25.4282193))",office,yes
68,,"POLYGON ((-49.2789761 -25.4283419, -49.2788974 -25.4283125, -49.2789537 -25.4281902, -49.2790033 -25.4280822, -49.2790435 -25.4279948, -49.2791211 -25.4280212, -49.2789761 -25.4283419))",office,yes
69,,"POLYGON ((-49.2797216 -25.4295637, -49.279546 -25.4295028, -49.2795857 -25.4294205, -49.2797636 -25.4294833, -49.2797216 -25.4295637))",office,yes
70,,"POLYGON ((-49.2749559 -25.4288898, -49.2748326 -25.4288486, -49.2748165 -25.4288764, -49.2746931 -25.4288401, -49.274673 -25.4288982, -49.2747964 -25.4289358, -49.2748057 -25.4289225, -49.2749184 -25.4289624, -49.2749559 -25.4288898))",office,yes
71,,"POLYGON ((-49.2749478 -25.4289927, -49.2748901 -25.4289709, -49.2748808 -25.4289854, -49.2748191 -25.4289672, -49.274811 -25.4289866, -49.2747332 -25.4289636, -49.2747064 -25.4290205, -49.2747869 -25.4290532, -49.2747976 -25.4290399, -49.2748352 -25.4290496, -49.2748325 -25.4290678, -49.2749049 -25.4290847, -49.2749478 -25.4289927))",office,yes
72,,"POLYGON ((-49.2747747 -25.4292458, -49.2744804 -25.429147, -49.2744679 -25.4291826, -49.2747533 -25.4292804, -49.2747747 -25.4292458))",office,yes
73,,"POLYGON ((-49.274674 -25.4295843, -49.274556 -25.429548, -49.2744795 -25.4295238, -49.27445 -25.4296025, -49.2745184 -25.4296207, -49.2745131 -25.42964, -49.2746311 -25.429672, -49.274674 -25.4295843))",office,yes
