,name,geom,key,value
80,,POINT (-49.3059306 -25.389356),sport,fitness
81,,POINT (-49.3059745 -25.3893835),sport,fitness
82,,POINT (-49.2723248 -25.5415203),sport,fitness
83,,POINT (-49.2721853 -25.5414719),sport,fitness
84,,POINT (-49.2720351 -25.541559),sport,fitness
85,,POINT (-49.2722604 -25.5416462),sport,fitness
86,,POINT (-49.2576862 -25.5411388),sport,fitness
87,,POINT (-49.2575655 -25.5412574),sport,fitness
88,,POINT (-49.257823 -25.5414171),sport,fitness
89,,POINT (-49.2579491 -25.5413252),sport,fitness
90,,POINT (-49.257065 -25.5349048),sport,fitness
91,,POINT (-49.2568954 -25.5348378),sport,fitness
92,,POINT (-49.256871 -25.5348891),sport,fitness
93,,POINT (-49.2570309 -25.5349698),sport,fitness
94,,POINT (-49.2576985 -25.535257),sport,fitness
95,,POINT (-49.257437 -25.5350154),sport,fitness
96,,POINT (-49.2573623 -25.5352008),sport,fitness
97,,POINT (-49.2576674 -25.5353356),sport,fitness
98,,POINT (-49.1971768 -25.4148345),sport,fitness
99,,POINT (-49.1970883 -25.4150023),sport,fitness
100,,POINT (-49.1972122 -25.4150519),sport,fitness
101,,POINT (-49.1972918 -25.4148713),sport,fitness
102,,"POLYGON ((-49.3031482 -25.4571019, -49.3031087 -25.4572121, -49.3029444 -25.4571641, -49.3029839 -25.4570539, -49.3031482 -25.4571019))",sport,fitness
103,Academia ao ar livre,"POLYGON ((-49.3056166 -25.3890271, -49.3054345 -25.3890902, -49.3053892 -25.3889832, -49.3055713 -25.3889202, -49.3056166 -25.3890271))",sport,fitness
104,,"POLYGON ((-49.3060855 -25.3895167, -49.3060642 -25.3895241, -49.3060449 -25.3895232, -49.3060296 -25.3895066, -49.3059945 -25.3894565, -49.3059639 -25.3894335, -49.3059394 -25.389413, -49.3058995 -25.3893891, -49.3058629 -25.3893763, -49.305805 -25.389368, -49.3057644 -25.3893258, -49.3058375 -25.3893285, -49.3058955 -25.3893386, -49.3059306 -25.389356, -49.3059745 -25.3893835, -49.3060439 -25.3894451, -49.3060682 -25.3894837, -49.3060855 -25.3895167))",sport,fitness
105,,"POLYGON ((-49.2954627 -25.5146436, -49.2953497 -25.5146421, -49.2953518 -25.5145167, -49.2954648 -25.5145182, -49.2954627 -25.5146436))",sport,fitness
106,,"POLYGON ((-49.322223 -25.4851608, -49.322178 -25.4851787, -49.3221477 -25.4851169, -49.3221927 -25.4850989, -49.322223 -25.4851608))",sport,fitness
107,academia ao ar livre,"POLYGON ((-49.2723248 -25.5415203, -49.2721853 -25.5414719, -49.2720351 -25.541559, -49.2722604 -25.5416462, -49.2723248 -25.5415203))",sport,fitness
108,academia ao ar livre,"POLYGON ((-49.2576862 -25.5411388, -49.2575655 -25.5412574, -49.257823 -25.5414171, -49.2579491 -25.5413252, -49.2576862 -25.5411388))",sport,fitness
109,,"POLYGON ((-49.2882451 -25.530762, -49.2881485 -25.5306845, -49.2879983 -25.5308152, -49.2880734 -25.5308975, -49.2882451 -25.530762))",sport,fitness
110,,"POLYGON ((-49.1971768 -25.4148345, -49.1970883 -25.4150023, -49.1972122 -25.4150519, -49.1972918 -25.4148713, -49.1971768 -25.4148345))",sport,fitness
111,,"POLYGON ((-49.3146412 -25.429605, -49.3145898 -25.4295738, -49.3145305 -25.4296535, -49.3144715 -25.4296176, -49.3144943 -25.4294662, -49.314549 -25.4293927, -49.3147213 -25.4294974, -49.3146412 -25.429605))",sport,fitness
112,,"POLYGON ((-49.3065908 -25.4247013, -49.3065956 -25.4248787, -49.3064896 -25.424881, -49.3064848 -25.4247036, -49.3065908 -25.4247013))",sport,fitness
113,,"POLYGON ((-49.3065788 -25.424641, -49.3065801 -25.4246906, -49.3064456 -25.4246936, -49.3064447 -25.4246611, -49.3064986 -25.4246599, -49.3064981 -25.4246429, -49.3065788 -25.424641))",sport,fitness
114,,"POLYGON ((-49.3065752 -25.4245977, -49.3065747 -25.4246296, -49.3065165 -25.4246288, -49.3065171 -25.4245969, -49.3065752 -25.4245977))",sport,fitness
115,,"POLYGON ((-49.2576985 -25.535257, -49.257437 -25.5350154, -49.2573623 -25.5352008, -49.2576674 -25.5353356, -49.2576985 -25.535257))",sport,fitness
116,,"POLYGON ((-49.257065 -25.5349048, -49.2568954 -25.5348378, -49.256871 -25.5348891, -49.2570309 -25.5349698, -49.257065 -25.5349048))",sport,fitness
117,Studio Integrado Mormaii,"POLYGON ((-49.3331432 -25.4353486, -49.3330634 -25.4353668, -49.3330775 -25.4354401, -49.3331251 -25.4354304, -49.3331298 -25.4354485, -49.3331988 -25.4354328, -49.3331432 -25.4353486))",sport,fitness
0,MRB Fitness,POINT (-49.348187 -25.4205285),sport,gymnastics
1,Federação Paranaense de Ginástica,POINT (-49.2087095 -25.435569),sport,gymnastics
2,,POINT (-49.24627 -25.4804053),sport,gymnastics
3,,POINT (-49.2459799 -25.4802872),sport,gymnastics
4,,POINT (-49.2460825 -25.4800818),sport,gymnastics
5,,POINT (-49.2463726 -25.4801999),sport,gymnastics
6,,"POLYGON ((-49.2463726 -25.4801999, -49.2460825 -25.4800818, -49.2459799 -25.4802872, -49.24627 -25.4804053, -49.2463726 -25.4801999))",sport,gymnastics
0,,POINT (-49.2195238 -25.4279745),sport,horse_racing
1,,POINT (-49.2193875 -25.4281568),sport,horse_racing
2,,POINT (-49.2190968 -25.4284354),sport,horse_racing
3,,POINT (-49.2187741 -25.4286195),sport,horse_racing
4,,POINT (-49.2184095 -25.4287218),sport,horse_racing
5,,POINT (-49.2180281 -25.4287351),sport,horse_racing
6,,POINT (-49.2176559 -25.4286586),sport,horse_racing
7,,POINT (-49.2191866 -25.4283693),sport,horse_racing
8,,POINT (-49.2197308 -25.4274778),sport,horse_racing
9,,POINT (-49.2176484 -25.424763),sport,horse_racing
10,,POINT (-49.2179252 -25.4294705),sport,horse_racing
11,,POINT (-49.2206692 -25.4289312),sport,horse_racing
12,,POINT (-49.2206816 -25.4291703),sport,horse_racing
13,,POINT (-49.2210305 -25.4286512),sport,horse_racing
14,,POINT (-49.2213484 -25.4287512),sport,horse_racing
15,,POINT (-49.2208227 -25.4288122),sport,horse_racing
16,,POINT (-49.2208768 -25.4287703),sport,horse_racing
17,,POINT (-49.2183556 -25.4248425),sport,horse_racing
18,,POINT (-49.2184119 -25.4250424),sport,horse_racing
19,,POINT (-49.2185227 -25.4252227),sport,horse_racing
20,,POINT (-49.2186808 -25.4253716),sport,horse_racing
21,,POINT (-49.2188756 -25.4254793),sport,horse_racing
22,,POINT (-49.2190943 -25.4255386),sport,horse_racing
23,,POINT (-49.2193226 -25.4255457),sport,horse_racing
24,,POINT (-49.2195453 -25.4255001),sport,horse_racing
25,,POINT (-49.2197479 -25.4254047),sport,horse_racing
26,,POINT (-49.2199168 -25.4252659),sport,horse_racing
27,,POINT (-49.2200428 -25.4250905),sport,horse_racing
28,,POINT (-49.2181615 -25.4248165),sport,horse_racing
29,,POINT (-49.218256 -25.4248534),sport,horse_racing
30,,POINT (-49.2183187 -25.4250759),sport,horse_racing
31,,POINT (-49.218442 -25.4252765),sport,horse_racing
32,,POINT (-49.2186179 -25.4254422),sport,horse_racing
33,,POINT (-49.2188346 -25.425562),sport,horse_racing
34,,POINT (-49.219078 -25.425628),sport,horse_racing
35,,POINT (-49.2193321 -25.4256359),sport,horse_racing
36,,POINT (-49.2195799 -25.4255851),sport,horse_racing
37,,POINT (-49.2198053 -25.425479),sport,horse_racing
38,,POINT (-49.2199933 -25.4253245),sport,horse_racing
39,,POINT (-49.2201322 -25.4251311),sport,horse_racing
40,,POINT (-49.2176574 -25.4284036),sport,horse_racing
41,,POINT (-49.2179613 -25.4284859),sport,horse_racing
42,,POINT (-49.2182784 -25.4284958),sport,horse_racing
43,,POINT (-49.2185879 -25.4284324),sport,horse_racing
44,,POINT (-49.2188693 -25.4282999),sport,horse_racing
45,,POINT (-49.2191039 -25.4281071),sport,horse_racing
46,,POINT (-49.2192743 -25.4278699),sport,horse_racing
47,,POINT (-49.2173184 -25.4284975),sport,horse_racing
48,,POINT (-49.2170388 -25.4282628),sport,horse_racing
49,,POINT (-49.2168362 -25.4279706),sport,horse_racing
50,,POINT (-49.2166815 -25.4276216),sport,horse_racing
51,,POINT (-49.2156762 -25.4294645),sport,horse_racing
52,,POINT (-49.2159391 -25.4294511),sport,horse_racing
53,,POINT (-49.21734 -25.4250465),sport,horse_racing
54,,POINT (-49.2154206 -25.4297493),sport,horse_racing
55,,POINT (-49.2173904 -25.4269801),sport,horse_racing
56,,POINT (-49.2172968 -25.4269524),sport,horse_racing
57,,POINT (-49.2170159 -25.4269721),sport,horse_racing
58,,POINT (-49.2169375 -25.4272323),sport,horse_racing
59,,POINT (-49.216935 -25.4275189),sport,horse_racing
60,,POINT (-49.2170133 -25.4277966),sport,horse_racing
61,,POINT (-49.2171672 -25.4280471),sport,horse_racing
62,,POINT (-49.2173868 -25.428254),sport,horse_racing
63,,POINT (-49.2244724 -25.4207927),sport,horse_racing
64,,POINT (-49.224107 -25.4220777),sport,horse_racing
65,,POINT (-49.224885 -25.4209464),sport,horse_racing
66,,POINT (-49.2251974 -25.4217284),sport,horse_racing
67,,POINT (-49.2241296 -25.4201485),sport,horse_racing
68,,POINT (-49.2244795 -25.4202738),sport,horse_racing
69,,POINT (-49.2243589 -25.4204999),sport,horse_racing
70,,POINT (-49.2245097 -25.4206471),sport,horse_racing
71,,POINT (-49.2225541 -25.4205888),sport,horse_racing
72,,POINT (-49.2187471 -25.4221537),sport,horse_racing
73,,POINT (-49.218944 -25.4219197),sport,horse_racing
74,,POINT (-49.2191925 -25.4217299),sport,horse_racing
75,,POINT (-49.2194806 -25.4215933),sport,horse_racing
76,,POINT (-49.2197947 -25.4215164),sport,horse_racing
77,,POINT (-49.2204404 -25.4215534),sport,horse_racing
78,,POINT (-49.2210079 -25.4218339),sport,horse_racing
79,,POINT (-49.2212279 -25.4220506),sport,horse_racing
80,,POINT (-49.2213905 -25.4223052),sport,horse_racing
81,,POINT (-49.2214881 -25.4225856),sport,horse_racing
82,,POINT (-49.2208979 -25.4224481),sport,horse_racing
83,,POINT (-49.2203624 -25.4220225),sport,horse_racing
84,,POINT (-49.2201263 -25.4219721),sport,horse_racing
85,,POINT (-49.2198837 -25.4219747),sport,horse_racing
86,,POINT (-49.2196491 -25.4220304),sport,horse_racing
87,,POINT (-49.2194363 -25.4221358),sport,horse_racing
88,,POINT (-49.2192582 -25.4222846),sport,horse_racing
89,,POINT (-49.2191249 -25.4224682),sport,horse_racing
90,,POINT (-49.2216565 -25.4227787),sport,horse_racing
91,,POINT (-49.2198447 -25.4217146),sport,horse_racing
92,,POINT (-49.2201582 -25.4217112),sport,horse_racing
93,,POINT (-49.2195415 -25.4217866),sport,horse_racing
94,,POINT (-49.2192665 -25.4219228),sport,horse_racing
95,,POINT (-49.2190364 -25.422115),sport,horse_racing
96,,POINT (-49.2188658 -25.4223501),sport,horse_racing
97,,POINT (-49.2185599 -25.4225609),sport,horse_racing
98,,POINT (-49.2238904 -25.422397),sport,horse_racing
99,,POINT (-49.2205779 -25.422123),sport,horse_racing
100,,POINT (-49.2201198 -25.4215029),sport,horse_racing
101,,POINT (-49.2207412 -25.4216655),sport,horse_racing
102,,POINT (-49.222312 -25.4205172),sport,horse_racing
103,,POINT (-49.2230316 -25.4199986),sport,horse_racing
104,,POINT (-49.2237848 -25.4226658),sport,horse_racing
105,,POINT (-49.2205912 -25.4184756),sport,horse_racing
106,,POINT (-49.2209835 -25.4226532),sport,horse_racing
107,,POINT (-49.2207601 -25.4222679),sport,horse_racing
108,,POINT (-49.2198913 -25.4187589),sport,horse_racing
109,,POINT (-49.218324 -25.4185908),sport,horse_racing
110,,POINT (-49.218377 -25.4184892),sport,horse_racing
111,,POINT (-49.2184705 -25.4183775),sport,horse_racing
112,,POINT (-49.2186153 -25.4183148),sport,horse_racing
113,,POINT (-49.2187752 -25.418293),sport,horse_racing
114,,POINT (-49.2189109 -25.4183176),sport,horse_racing
115,,POINT (-49.2205308 -25.4190477),sport,horse_racing
116,,POINT (-49.2206274 -25.4189197),sport,horse_racing
117,,POINT (-49.2204976 -25.4188189),sport,horse_racing
118,,POINT (-49.2204222 -25.4186527),sport,horse_racing
119,,POINT (-49.2204283 -25.4185546),sport,horse_racing
120,,POINT (-49.2214901 -25.4188706),sport,horse_racing
121,,POINT (-49.2218249 -25.4190668),sport,horse_racing
122,,POINT (-49.2221568 -25.4193338),sport,horse_racing
123,,POINT (-49.2229743 -25.4198678),sport,horse_racing
124,,POINT (-49.2239758 -25.4203937),sport,horse_racing
125,,POINT (-49.2208828 -25.423067),sport,horse_racing
126,,POINT (-49.2209112 -25.4228703),sport,horse_racing
127,,POINT (-49.2208861 -25.4226745),sport,horse_racing
128,,POINT (-49.2208092 -25.4224901),sport,horse_racing
129,,POINT (-49.2206852 -25.422328),sport,horse_racing
130,,POINT (-49.2205214 -25.4221978),sport,horse_racing
131,,POINT (-49.2203276 -25.4221074),sport,horse_racing
132,,POINT (-49.2201153 -25.422062),sport,horse_racing
133,,POINT (-49.2198971 -25.4220644),sport,horse_racing
134,,POINT (-49.2196862 -25.4221145),sport,horse_racing
135,,POINT (-49.2194949 -25.4222092),sport,horse_racing
136,,POINT (-49.2193347 -25.422343),sport,horse_racing
137,,POINT (-49.2192143 -25.422509),sport,horse_racing
138,,POINT (-49.2184209 -25.4244254),sport,horse_racing
139,,POINT (-49.2183573 -25.4246362),sport,horse_racing
140,,POINT (-49.22098 -25.4230887),sport,horse_racing
141,,POINT (-49.2210114 -25.4228709),sport,horse_racing
142,,POINT (-49.218326 -25.424398),sport,horse_racing
143,,POINT (-49.2212618 -25.4231516),sport,horse_racing
144,,POINT (-49.221302 -25.4228728),sport,horse_racing
145,,POINT (-49.2212659 -25.4225914),sport,horse_racing
146,,POINT (-49.2211554 -25.4223263),sport,horse_racing
147,,POINT (-49.2209772 -25.4220935),sport,horse_racing
148,,POINT (-49.2207418 -25.4219063),sport,horse_racing
149,,POINT (-49.2204633 -25.4217764),sport,horse_racing
150,,POINT (-49.215941 -25.4245701),sport,horse_racing
151,Hipódromo do Tarumã,"POLYGON ((-49.2206692 -25.4289312, -49.2206816 -25.4291703, -49.2179252 -25.4294705, -49.2154206 -25.4297493, -49.21734 -25.4250465, -49.215941 -25.4245701, -49.218324 -25.4185908, -49.218377 -25.4184892, -49.2184705 -25.4183775, -49.2186153 -25.4183148, -49.2187752 -25.418293, -49.2189109 -25.4183176, -49.2198913 -25.4187589, -49.2205308 -25.4190477, -49.2206274 -25.4189197, -49.2204976 -25.4188189, -49.2204222 -25.4186527, -49.2204283 -25.4185546, -49.2205912 -25.4184756, -49.2214901 -25.4188706, -49.2218249 -25.4190668, -49.2221568 -25.4193338, -49.2229743 -25.4198678, -49.2230316 -25.4199986, -49.2239758 -25.4203937, -49.2241296 -25.4201485, -49.2244795 -25.4202738, -49.2243589 -25.4204999, -49.2245097 -25.4206471, -49.2244724 -25.4207927, -49.224885 -25.4209464, -49.2251974 -25.4217284, -49.224107 -25.4220777, -49.2238904 -25.422397, -49.2237848 -25.4226658, -49.2213484 -25.4287512, -49.2210305 -25.4286512, -49.2208768 -25.4287703, -49.2208227 -25.4288122, -49.2206692 -25.4289312))",sport,horse_racing
152,,"POLYGON ((-49.2190968 -25.4284354, -49.2187741 -25.4286195, -49.2184095 -25.4287218, -49.2180281 -25.4287351, -49.2176559 -25.4286586, -49.2173184 -25.4284975, -49.2170388 -25.4282628, -49.2168362 -25.4279706, -49.2166815 -25.4276216, -49.2159391 -25.4294511, -49.2156762 -25.4294645, -49.2176484 -25.424763, -49.2185599 -25.4225609, -49.2187471 -25.4221537, -49.218944 -25.4219197, -49.2191925 -25.4217299, -49.2194806 -25.4215933, -49.2197947 -25.4215164, -49.2201198 -25.4215029, -49.2204404 -25.4215534, -49.2207412 -25.4216655, -49.2210079 -25.4218339, -49.2212279 -25.4220506, -49.2213905 -25.4223052, -49.2214881 -25.4225856, -49.222312 -25.4205172, -49.2225541 -25.4205888, -49.2216565 -25.4227787, -49.2197308 -25.4274778, -49.2195238 -25.4279745, -49.2193875 -25.4281568, -49.2191866 -25.4283693, -49.2190968 -25.4284354))",sport,horse_racing
153,,"POLYGON ((-49.2201322 -25.4251311, -49.2199933 -25.4253245, -49.2198053 -25.425479, -49.2195799 -25.4255851, -49.2193321 -25.4256359, -49.219078 -25.425628, -49.2188346 -25.425562, -49.2186179 -25.4254422, -49.218442 -25.4252765, -49.2183187 -25.4250759, -49.218256 -25.4248534, -49.2173904 -25.4269801, -49.2172968 -25.4269524, -49.2181615 -25.4248165, -49.218326 -25.424398, -49.2191249 -25.4224682, -49.2192582 -25.4222846, -49.2194363 -25.4221358, -49.2196491 -25.4220304, -49.2198837 -25.4219747, -49.2201263 -25.4219721, -49.2203624 -25.4220225, -49.2205779 -25.422123, -49.2207601 -25.4222679, -49.2208979 -25.4224481, -49.2209835 -25.4226532, -49.2210114 -25.4228709, -49.22098 -25.4230887, -49.2201322 -25.4251311))",sport,horse_racing
154,,"POLYGON ((-49.2192743 -25.4278699, -49.2191039 -25.4281071, -49.2188693 -25.4282999, -49.2185879 -25.4284324, -49.2182784 -25.4284958, -49.2179613 -25.4284859, -49.2176574 -25.4284036, -49.2173868 -25.428254, -49.2171672 -25.4280471, -49.2170133 -25.4277966, -49.216935 -25.4275189, -49.2169375 -25.4272323, -49.2170159 -25.4269721, -49.2188658 -25.4223501, -49.2190364 -25.422115, -49.2192665 -25.4219228, -49.2195415 -25.4217866, -49.2198447 -25.4217146, -49.2201582 -25.4217112, -49.2204633 -25.4217764, -49.2207418 -25.4219063, -49.2209772 -25.4220935, -49.2211554 -25.4223263, -49.2212659 -25.4225914, -49.221302 -25.4228728, -49.2212618 -25.4231516, -49.2192743 -25.4278699))",sport,horse_racing
155,,"POLYGON ((-49.2200428 -25.4250905, -49.2199168 -25.4252659, -49.2197479 -25.4254047, -49.2195453 -25.4255001, -49.2193226 -25.4255457, -49.2190943 -25.4255386, -49.2188756 -25.4254793, -49.2186808 -25.4253716, -49.2185227 -25.4252227, -49.2184119 -25.4250424, -49.2183556 -25.4248425, -49.2183573 -25.4246362, -49.2184209 -25.4244254, -49.2192143 -25.422509, -49.2193347 -25.422343, -49.2194949 -25.4222092, -49.2196862 -25.4221145, -49.2198971 -25.4220644, -49.2201153 -25.422062, -49.2203276 -25.4221074, -49.2205214 -25.4221978, -49.2206852 -25.422328, -49.2208092 -25.4224901, -49.2208861 -25.4226745, -49.2209112 -25.4228703, -49.2208828 -25.423067, -49.2200428 -25.4250905))",sport,horse_racing
156,,"POLYGON ((-49.2190968 -25.4284354, -49.2187741 -25.4286195, -49.2184095 -25.4287218, -49.2180281 -25.4287351, -49.2176559 -25.4286586, -49.2173184 -25.4284975, -49.2170388 -25.4282628, -49.2168362 -25.4279706, -49.2166815 -25.4276216, -49.2159391 -25.4294511, -49.2156762 -25.4294645, -49.2176484 -25.424763, -49.2185599 -25.4225609, -49.2187471 -25.4221537, -49.218944 -25.4219197, -49.2191925 -25.4217299, -49.2194806 -25.4215933, -49.2197947 -25.4215164, -49.2201198 -25.4215029, -49.2204404 -25.4215534, -49.2207412 -25.4216655, -49.2210079 -25.4218339, -49.2212279 -25.4220506, -49.2213905 -25.4223052, -49.2214881 -25.4225856, -49.222312 -25.4205172, -49.2225541 -25.4205888, -49.2216565 -25.4227787, -49.2197308 -25.4274778, -49.2195238 -25.4279745, -49.2193875 -25.4281568, -49.2191866 -25.4283693, -49.2190968 -25.4284354))",sport,horse_racing
157,,"POLYGON ((-49.2201322 -25.4251311, -49.2199933 -25.4253245, -49.2198053 -25.425479, -49.2195799 -25.4255851, -49.2193321 -25.4256359, -49.219078 -25.425628, -49.2188346 -25.425562, -49.2186179 -25.4254422, -49.218442 -25.4252765, -49.2183187 -25.4250759, -49.218256 -25.4248534, -49.2173904 -25.4269801, -49.2172968 -25.4269524, -49.2181615 -25.4248165, -49.218326 -25.424398, -49.2191249 -25.4224682, -49.2192582 -25.4222846, -49.2194363 -25.4221358, -49.2196491 -25.4220304, -49.2198837 -25.4219747, -49.2201263 -25.4219721, -49.2203624 -25.4220225, -49.2205779 -25.422123, -49.2207601 -25.4222679, -49.2208979 -25.4224481, -49.2209835 -25.4226532, -49.2210114 -25.4228709, -49.22098 -25.4230887, -49.2201322 -25.4251311))",sport,horse_racing
0,,POINT (-49.2509692 -25.3817257),sport,judo
0,,POINT (-49.2719818 -25.442442),sport,martial_arts
1,,POINT (-49.2721011 -25.442482),sport,martial_arts
2,,POINT (-49.2719334 -25.4425599),sport,martial_arts
3,,POINT (-49.2720527 -25.4425998),sport,martial_arts
4,Brazilian Kings,"POLYGON ((-49.2721011 -25.442482, -49.2719818 -25.442442, -49.2719334 -25.4425599, -49.2720527 -25.4425998, -49.2721011 -25.442482))",sport,martial_arts
