,name,geom,key,value
452,Rua da Cidadania - Tatuquara,"POLYGON ((-49.3325879 -25.5751249, -49.3326765 -25.5755479, -49.332248 -25.5755982, -49.3322728 -25.5757842, -49.3321393 -25.5757963, -49.3321865 -25.5760381, -49.3322045 -25.5761432, -49.3319556 -25.5761772, -49.33196 -25.5762889, -49.3308144 -25.5753608, -49.3325879 -25.5751249))",office,government
453,DER,"POLYGON ((-49.2664971 -25.4406567, -49.266494 -25.4406629, -49.2664431 -25.4407669, -49.2657246 -25.4404989, -49.2657835 -25.4403871, -49.2664971 -25.4406567))",office,government
454,,"POLYGON ((-49.2746741 -25.4308685, -49.2746117 -25.4308442, -49.2745587 -25.430943, -49.2743495 -25.4308642, -49.2743744 -25.4308061, -49.274418 -25.4308218, -49.2744642 -25.430733, -49.2743095 -25.4306778, -49.2742735 -25.4307584, -49.2742618 -25.4307528, -49.2742196 -25.4308525, -49.2742109 -25.4308985, -49.274222 -25.4309262, -49.2742565 -25.4309585, -49.2745172 -25.4310587, -49.2745352 -25.4310574, -49.2745812 -25.4310658, -49.2746455 -25.4309317, -49.2746741 -25.4308685))",office,government
455,Previdência Social,"POLYGON ((-49.2751598 -25.4311049, -49.2750316 -25.4310617, -49.2750515 -25.4310136, -49.2749557 -25.4309814, -49.2749351 -25.4310313, -49.2747828 -25.4309789, -49.2747222 -25.4311125, -49.2751006 -25.4312391, -49.2751598 -25.4311049))",office,government
456,Rua da Cidadania Cajuru,"POLYGON ((-49.2202434 -25.4418768, -49.2202813 -25.4418946, -49.2203583 -25.4419229, -49.2204752 -25.4419451, -49.2206489 -25.4419367, -49.220729 -25.4419158, -49.2207762 -25.4418978, -49.2208213 -25.441876, -49.2208885 -25.4418338, -49.2209816 -25.4417475, -49.2210598 -25.441622, -49.221078 -25.4415723, -49.2210916 -25.4415152, -49.2210982 -25.4414236, -49.2210759 -25.4412941, -49.2210287 -25.4411909, -49.2208508 -25.441257, -49.2208847 -25.441357, -49.2208836 -25.4414615, -49.2208474 -25.4415607, -49.2207796 -25.4416454, -49.2206866 -25.4417076, -49.2205771 -25.4417414, -49.2204614 -25.4417437, -49.2203339 -25.4417071, -49.2203913 -25.4415993, -49.2202985 -25.4416416, -49.220009 -25.4417737, -49.2201534 -25.4420458, -49.2202434 -25.4418768))",office,government
457,Gerência Executiva do INSS em Curitiba,"POLYGON ((-49.2669765 -25.4294484, -49.2666114 -25.4293031, -49.266579 -25.4293695, -49.2666277 -25.4293889, -49.2666844 -25.4294114, -49.266803 -25.4294587, -49.2668593 -25.4294811, -49.266944 -25.4295148, -49.2669765 -25.4294484))",office,government
458,Rua da Cidadania Pinheirinho,"POLYGON ((-49.2955148 -25.513837, -49.2955485 -25.5138375, -49.2955472 -25.5139015, -49.2955852 -25.5139021, -49.2955841 -25.5139614, -49.2955467 -25.5139608, -49.2955454 -25.5140273, -49.2954252 -25.5140254, -49.2954242 -25.5140803, -49.2951378 -25.5140759, -49.2951399 -25.5139594, -49.2950714 -25.5139584, -49.2950171 -25.5139577, -49.2950084 -25.5139575, -49.2945297 -25.5139481, -49.2943936 -25.5139459, -49.2943953 -25.5138607, -49.2944814 -25.5138621, -49.2944824 -25.5138088, -49.2947172 -25.5138125, -49.294718 -25.5137705, -49.2949607 -25.5137743, -49.2949598 -25.5138204, -49.2949974 -25.5138209, -49.2949965 -25.5138671, -49.2951216 -25.513869, -49.2951234 -25.5137772, -49.2955158 -25.5137833, -49.2955148 -25.513837))",office,government
459,Administração Regional Bairro Novo,"POLYGON ((-49.2661503 -25.5450668, -49.2654419 -25.5454456, -49.2652033 -25.5452847, -49.2659861 -25.5449136, -49.2661503 -25.5450668))",office,government
460,Detran,"POLYGON ((-49.2660506 -25.4317135, -49.2661628 -25.4314854, -49.2663411 -25.4315569, -49.2662595 -25.4317227, -49.266282 -25.4317317, -49.2662514 -25.431794, -49.2660506 -25.4317135))",office,government
461,Sede de Obras da Secretaria Municipal do Meio Ambiente,"POLYGON ((-49.3013662 -25.4151846, -49.3014091 -25.414671, -49.3016558 -25.4144166, -49.3020099 -25.414327, -49.3023452 -25.4143221, -49.3024551 -25.4146153, -49.3023773 -25.4146807, -49.30249 -25.4149443, -49.301621 -25.4152476, -49.3014627 -25.4152355, -49.3013662 -25.4151846))",office,government
462,Administração Regional CIC,"POLYGON ((-49.3192744 -25.5144448, -49.3194029 -25.5142021, -49.3199731 -25.5144478, -49.3198446 -25.5146906, -49.3192744 -25.5144448))",office,government
463,Distrito Municipal de Conservação de Galerias - CIC,"POLYGON ((-49.3675841 -25.4419655, -49.3676265 -25.4420998, -49.3675051 -25.4421311, -49.3674627 -25.4419968, -49.3675841 -25.4419655))",office,government
464,Arquivo Público Municipal,"POLYGON ((-49.3215518 -25.4886388, -49.3213774 -25.4884051, -49.3212524 -25.4884812, -49.3214267 -25.4887148, -49.3215518 -25.4886388))",office,government
465,Almoxarifado Central - Secretaria de Saúde,"POLYGON ((-49.3211824 -25.4887875, -49.3210131 -25.4885535, -49.3208145 -25.4882789, -49.3206116 -25.4883985, -49.3209795 -25.4889071, -49.3211824 -25.4887875))",office,government
466,Secretaria da Fazenda,"POLYGON ((-49.2809609 -25.4350695, -49.2806655 -25.4353432, -49.2805609 -25.4352511, -49.2808564 -25.4349775, -49.2809609 -25.4350695))",office,government
467,Rua da Cidadania Tatuquara,"POLYGON ((-49.332326 -25.5753702, -49.3322946 -25.5752073, -49.3318269 -25.57528, -49.3313275 -25.5753576, -49.3313578 -25.5755218, -49.3314466 -25.5755084, -49.332326 -25.5753702))",office,government
468,,"POLYGON ((-49.2754013 -25.4305524, -49.275345 -25.4306802, -49.275174 -25.4306201, -49.2752246 -25.4304989, -49.2754013 -25.4305524))",office,government
469,,"POLYGON ((-49.2762474 -25.4313165, -49.2763724 -25.4312155, -49.2762531 -25.4311101, -49.2761645 -25.4310314, -49.2760385 -25.4311428, -49.2761138 -25.4312122, -49.2762474 -25.4313165))",office,government
470,,"POLYGON ((-49.2747222 -25.4311125, -49.2745812 -25.4310658, -49.2746455 -25.4309317, -49.2747828 -25.4309789, -49.2747222 -25.4311125))",office,government
471,,"POLYGON ((-49.2750953 -25.4292065, -49.275041 -25.4293367, -49.2751504 -25.4293739, -49.2751723 -25.4293213, -49.2751879 -25.4293544, -49.275252 -25.4293298, -49.2752259 -25.4292743, -49.2751861 -25.4292896, -49.2752052 -25.4292439, -49.2750953 -25.4292065))",office,government
472,,"POLYGON ((-49.2775148 -25.4284114, -49.2774911 -25.4284911, -49.2770971 -25.4283938, -49.2771149 -25.4283173, -49.2775148 -25.4284114))",office,government
473,,"POLYGON ((-49.2795289 -25.4295382, -49.2797369 -25.4296132, -49.2796936 -25.4297212, -49.2794796 -25.4296405, -49.2795289 -25.4295382))",office,government
474,Associação de Moradores da Vila Formosa,"POLYGON ((-49.3063727 -25.4863061, -49.3062922 -25.4863061, -49.3062868 -25.4864248, -49.30637 -25.4864223, -49.3063727 -25.4863061))",office,government
475,IFPR Reitoria,"POLYGON ((-49.2155702 -25.4482546, -49.215543 -25.4483263, -49.2154687 -25.4483033, -49.2154567 -25.4483351, -49.215531 -25.448358, -49.2155039 -25.4484295, -49.2154415 -25.4484103, -49.2154272 -25.4484481, -49.2154896 -25.4484674, -49.2154648 -25.4485328, -49.2153995 -25.4485126, -49.2153813 -25.4485608, -49.2154465 -25.448581, -49.2153626 -25.4488025, -49.2151611 -25.4487403, -49.2152103 -25.4486104, -49.2151452 -25.4485903, -49.2151182 -25.4486618, -49.2150119 -25.4486289, -49.2152273 -25.4480602, -49.2155219 -25.4481512, -49.215492 -25.4482304, -49.2155702 -25.4482546))",office,government
476,,"POLYGON ((-49.274345 -25.4299445, -49.2741198 -25.4298692, -49.2742009 -25.4296714, -49.2744298 -25.4297479, -49.2743973 -25.4298272, -49.2744258 -25.4298367, -49.2744055 -25.4298863, -49.2743734 -25.4298755, -49.274345 -25.4299445))",office,government
477,,"POLYGON ((-49.2743509 -25.4297975, -49.2742677 -25.4297702, -49.2742552 -25.4298014, -49.2743383 -25.4298286, -49.2743509 -25.4297975))",office,government
478,Secretaria da Comunicação Social e da Cultura,"POLYGON ((-49.274345 -25.4299445, -49.2741198 -25.4298692, -49.2742009 -25.4296714, -49.2744298 -25.4297479, -49.2743973 -25.4298272, -49.2744258 -25.4298367, -49.2744055 -25.4298863, -49.2743734 -25.4298755, -49.274345 -25.4299445))",office,government
